time,seconds_elapsed,qz,qy,qx,qw,roll,pitch,yaw
1764634070302337800,15.980337890625,0.7002934217453003,0.7110863327980042,-0.010059312917292118,0.06200335919857025,1.6826778650283813,-1.4677047729492188,-1.3853451013565063
1764634070319084300,15.997084228515625,0.6937938332557678,0.7174473404884338,-0.012924501672387123,0.061256665736436844,1.8452314138412476,-1.460628628730774,-1.2278919219970703
1764634070335829800,16.013829833984374,0.688399076461792,0.7225884199142456,-0.014520728960633278,0.061333633959293365,1.9610860347747803,-1.4530606269836426,-1.1141754388809204
1764634070352576500,16.030576416015624,0.6837568283081055,0.7269099950790405,-0.01515704020857811,0.06203875318169594,2.047309637069702,-1.4456441402435303,-1.0278416872024536
1764634070369323000,16.047322998046877,0.679513692855835,0.7307929396629333,-0.015389065258204937,0.0629776194691658,2.1164941787719727,-1.4382553100585938,-0.9576393961906433
1764634070386069800,16.06406982421875,0.6754726767539978,0.7344483733177185,-0.015446767210960388,0.06390336155891418,2.175597906112671,-1.4308634996414185,-0.897284746170044
1764634070402831400,16.080831298828127,0.6717684864997864,0.7377626299858093,-0.015521584078669548,0.0647498369216919,2.223979949951172,-1.4237033128738403,-0.8477911949157715
1764634070419599000,16.09759912109375,0.6684892177581787,0.7406309247016907,-0.01499178446829319,0.0660553053021431,2.26190447807312,-1.4171979427337646,-0.8072443604469299
1764634070436321800,16.11432177734375,0.6657198667526245,0.7430000901222229,-0.013853665441274643,0.06764668971300125,2.2914557456970215,-1.411792516708374,-0.7738034725189209
1764634070453068300,16.131068359375,0.6636465787887573,0.7447459697723389,-0.012491867877542973,0.0690704807639122,2.3131978511810303,-1.4079550504684448,-0.7480937838554382
1764634070469796400,16.14779638671875,0.6625693440437317,0.7456692457199097,-0.011654553934931755,0.06959426403045654,2.3263370990753174,-1.406251311302185,-0.7330151200294495
1764634070486549800,16.1645498046875,0.6622758507728577,0.7459452152252197,-0.011611792258918285,0.06943877786397934,2.3310513496398926,-1.405869722366333,-0.7284607291221619
1764634070503304400,16.181304443359377,0.6625229120254517,0.7457605600357056,-0.012021878734230995,0.06899417191743851,2.329286813735962,-1.4063434600830078,-0.731441080570221
1764634070520055000,16.198054931640623,0.6629623174667358,0.7453791499137878,-0.012285132892429829,0.0688481479883194,2.323901653289795,-1.4070589542388916,-0.7374094724655151
1764634070536765200,16.21476513671875,0.6635078191757202,0.7448720932006836,-0.011997880414128304,0.06913070380687714,2.317101001739502,-1.4081242084503174,-0.7434037327766418
1764634070553519400,16.231519287109375,0.664253830909729,0.7441695928573608,-0.011162566021084785,0.06967063248157501,2.3089702129364014,-1.4098721742630005,-0.7495883107185364
1764634070570269000,16.24826904296875,0.6653352379798889,0.7431623339653015,-0.010089622810482979,0.07026379555463791,2.2975287437438965,-1.4124304056167603,-0.7586718201637268
1764634070587027700,16.26502783203125,0.6669772267341614,0.7416542172431946,-0.009183176793158054,0.07075443863868713,2.2785019874572754,-1.4159384965896606,-0.7757275104522705
1764634070603774000,16.28177392578125,0.6693078875541687,0.7395367622375488,-0.008664567023515701,0.07097426056861877,2.2492902278900146,-1.4204927682876587,-0.8039058446884155
1764634070620520700,16.298520751953124,0.6723353266716003,0.7367808818817139,-0.0081240339204669,0.07108559459447861,2.2091281414031982,-1.4262585639953613,-0.843161404132843
1764634070637251000,16.3152509765625,0.675598680973053,0.7337746024131775,-0.007413090206682682,0.07131843268871307,2.161853075027466,-1.432243824005127,-0.8891152143478394
1764634070654013700,16.332013671875,0.6786865592002869,0.7309095859527588,-0.006589184049516916,0.07150059193372726,2.114227056503296,-1.4378433227539062,-0.9353316426277161
1764634070670760000,16.348760009765623,0.6816166043281555,0.7282094359397888,-0.006149342283606529,0.07121866196393967,2.0667285919189453,-1.442986249923706,-0.9826226234436035
1764634070687506700,16.365506591796876,0.6846871376037598,0.7254021763801575,-0.006346320733428001,0.07039178907871246,2.0132131576538086,-1.447866439819336,-1.037603735923767
1764634070704252400,16.38225244140625,0.6884573698043823,0.7219080328941345,-0.006609961856156588,0.06950956583023071,1.9402729272842407,-1.4531433582305908,-1.1121824979782104
1764634070720994600,16.39899462890625,0.6932895183563232,0.7172828912734985,-0.005732652265578508,0.0694415420293808,1.8346123695373535,-1.4591434001922607,-1.2167125940322876
1764634070737749000,16.4157490234375,0.6988546252250671,0.7117728590965271,-0.0032874923199415207,0.07050415128469467,1.6964898109436035,-1.4648032188415527,-1.3498750925064087
1764634070754489300,16.4324892578125,0.7043688893318176,0.7061314582824707,0.0002596973208710551,0.07240729033946991,1.5437488555908203,-1.4686901569366455,-1.4948984384536743
1764634070771238400,16.44923828125,0.709441065788269,0.7008499503135681,0.0038152195047587156,0.07408226281404495,1.3939571380615234,-1.4706419706344604,-1.6372772455215454
1764634070787982000,16.465982177734375,0.7143921256065369,0.6957687735557556,0.005957081448286772,0.07425814121961594,1.2477794885635376,-1.4706366062164307,-1.7801696062088013
1764634070804731600,16.482731689453125,0.7198644280433655,0.690311074256897,0.005603118799626827,0.07235045731067657,1.098753809928894,-1.4675184488296509,-1.9323952198028564
1764634070821478700,16.499478759765626,0.7265639305114746,0.6836336255073547,0.002738497219979763,0.06886633485555649,0.944250762462616,-1.4592418670654297,-2.095878839492798
1764634070838224400,16.516224365234375,0.7351030707359314,0.6748418211936951,-0.001357340021058917,0.06488591432571411,0.7876231670379639,-1.444065809249878,-2.263916254043579
1764634070854956000,16.5329560546875,0.7456085085868835,0.6634857058525085,-0.004554130136966705,0.061918310821056366,0.6397753357887268,-1.4212393760681152,-2.4204418659210205
1764634070871718000,16.5497177734375,0.7572373747825623,0.6502727270126343,-0.0057766614481806755,0.06085638701915741,0.5180070400238037,-1.3923379182815552,-2.5453596115112305
1764634070888464400,16.56646435546875,0.768862783908844,0.6364463567733765,-0.004981540609151125,0.06132793426513672,0.42418503761291504,-1.3609782457351685,-2.6372592449188232
1764634070905210400,16.58321044921875,0.7796913385391235,0.623009979724884,-0.0022641795221716166,0.06272963434457779,0.3501329720020294,-1.330329418182373,-2.7053005695343018
1764634070921975600,16.5999755859375,0.7897590398788452,0.6100045442581177,0.0017834475729614496,0.06459106504917145,0.2887642979621887,-1.3006938695907593,-2.7580628395080566
1764634070938716700,16.616716552734374,0.7999203205108643,0.596393883228302,0.006008703261613846,0.0663759708404541,0.23654715716838837,-1.2694334983825684,-2.8014585971832275
1764634070955463200,16.633463134765623,0.8106501698493958,0.5815098285675049,0.009760670363903046,0.06780456751585007,0.1924348920583725,-1.2349317073822021,-2.837841749191284
1764634070972209200,16.650209228515624,0.8217230439186096,0.5655155777931213,0.013405049219727516,0.06916609406471252,0.154846653342247,-1.1978249549865723,-2.867842674255371
1764634070988938200,16.666938232421874,0.8326561450958252,0.5489436984062195,0.017431972548365593,0.07099874317646027,0.12269102782011032,-1.159586787223816,-2.891064167022705
1764634071005696300,16.6836962890625,0.8436117172241211,0.5316444635391235,0.020899450406432152,0.0723651871085167,0.09578646719455719,-1.11983323097229,-2.9103810787200928
1764634071022439200,16.700439208984374,0.8542166352272034,0.5142219066619873,0.02333545684814453,0.07311220467090607,0.07500800490379333,-1.0799325704574585,-2.9258573055267334
1764634071039160600,16.71716064453125,0.8637600541114807,0.4976750910282135,0.027021391317248344,0.07421644032001495,0.05398663505911827,-1.0426735877990723,-2.939157009124756
1764634071055921000,16.7339208984375,0.8726434111595154,0.48140203952789307,0.03318246081471443,0.0751296728849411,0.026986125856637955,-1.0068843364715576,-2.954963445663452
1764634071072674600,16.750674560546877,0.8815187811851501,0.4643312990665436,0.04073301702737808,0.07524529099464417,-0.003424272406846285,-0.9697837233543396,-2.9730920791625977
1764634071089423600,16.767423583984375,0.8906994462013245,0.4458620548248291,0.04771615192294121,0.07473146915435791,-0.030702611431479454,-0.9296154379844666,-2.989577531814575
1764634071106148600,16.784148681640627,0.8996906876564026,0.4267391562461853,0.05429033935070038,0.07418224215507507,-0.05452045798301697,-0.8881741166114807,-3.0030035972595215
1764634071122915300,16.800915283203125,0.9078987836837769,0.4079645574092865,0.06058969348669052,0.07492459565401077,-0.07395757734775543,-0.847851037979126,-3.0103037357330322
1764634071139661600,16.81766162109375,0.9158554077148438,0.38894423842430115,0.06473327428102493,0.07576942443847656,-0.08632618933916092,-0.8070399165153503,-3.01338267326355
1764634071156403700,16.83440380859375,0.924089252948761,0.36839529871940613,0.06669338792562485,0.07678490877151489,-0.09239879995584488,-0.7630131840705872,-3.0128774642944336
1764634071173154800,16.85115478515625,0.9322744011878967,0.346479207277298,0.06897727400064468,0.07783866673707962,-0.0991852805018425,-0.7165215611457825,-3.012155532836914
1764634071189888000,16.867887939453126,0.9394442439079285,0.3251313269138336,0.07359302043914795,0.07948795706033707,-0.11087142676115036,-0.672041654586792,-3.0115299224853516
1764634071206645800,16.884645751953126,0.9449853897094727,0.30571889877319336,0.08235371112823486,0.08219791203737259,-0.13105954229831696,-0.632717490196228,-3.0110206604003906
1764634071223394000,16.90139404296875,0.9495503306388855,0.28719598054885864,0.09308335930109024,0.08490120619535446,-0.15528471767902374,-0.5958589315414429,-3.0110130310058594
1764634071240140500,16.918140625,0.9540926218032837,0.26785722374916077,0.1023850291967392,0.08647134900093079,-0.1765257567167282,-0.5572190284729004,-3.0114383697509766
1764634071256869000,16.934869140625,0.9584512710571289,0.24858707189559937,0.10973367840051651,0.08679994195699692,-0.1937025934457779,-0.5184874534606934,-3.012481927871704
1764634071273649200,16.951649169921875,0.9619905948638916,0.23055851459503174,0.1178937703371048,0.08670610189437866,-0.21252433955669403,-0.48254430294036865,-3.0142951011657715
1764634071290375200,16.968375244140624,0.9644004106521606,0.21409501135349274,0.12864364683628082,0.08686866611242294,-0.2364920973777771,-0.4503679573535919,-3.016340494155884
1764634071307139000,16.98513916015625,0.965968132019043,0.1980908364057541,0.14180797338485718,0.08692583441734314,-0.2653760015964508,-0.41955316066741943,-3.018918991088867
1764634071323886300,17.00188623046875,0.9675185084342957,0.18040116131305695,0.15461108088493347,0.08636453002691269,-0.29340729117393494,-0.38524776697158813,-3.0211615562438965
1764634071340632000,17.018632080078124,0.9689929485321045,0.1620086431503296,0.16591621935367584,0.0853089690208435,-0.3181343078613281,-0.3493410646915436,-3.0225718021392822
1764634071357382400,17.03538232421875,0.9697637557983398,0.1449146717786789,0.17740705609321594,0.08417066186666489,-0.3430526554584503,-0.31617236137390137,-3.023653507232666
1764634071374109200,17.052109130859375,0.9694467186927795,0.1300995796918869,0.1908218413591385,0.08266931772232056,-0.37193095684051514,-0.2877541482448578,-3.02595591545105
1764634071390859500,17.068859619140625,0.9683912992477417,0.11527074128389359,0.20595428347587585,0.08070909231901169,-0.4043755829334259,-0.2593984305858612,-3.0287511348724365
1764634071407609000,17.085609130859375,0.9673030376434326,0.09842988103628159,0.22013814747333527,0.078586146235466,-0.43478208780288696,-0.22696629166603088,-3.029802083969116
1764634071424352000,17.10235205078125,0.9663559198379517,0.08014705777168274,0.23184026777744293,0.07734852284193039,-0.45987120270729065,-0.19194258749485016,-3.0269103050231934
1764634071441098500,17.119098388671876,0.9653240442276001,0.06271391361951828,0.24144425988197327,0.07694971561431885,-0.480606347322464,-0.1589045375585556,-3.0215160846710205
1764634071457845000,17.135844970703126,0.9641296863555908,0.0480591356754303,0.24951128661632538,0.07673601806163788,-0.498219758272171,-0.13134075701236725,-3.016202926635742
1764634071474603300,17.152603271484374,0.9626585841178894,0.03615111857652664,0.2573446035385132,0.07586335390806198,-0.5154228210449219,-0.10886331647634506,-3.0130252838134766
1764634071491356200,17.169356201171876,0.9609330892562866,0.02552533522248268,0.26543882489204407,0.07415153086185455,-0.5332601070404053,-0.08853729814291,-3.0117626190185547
1764634071508081400,17.186081298828125,0.9589936137199402,0.015435275621712208,0.27383488416671753,0.07146680355072021,-0.5518292188644409,-0.06879913061857224,-3.0123088359832764
1764634071524825000,17.2028251953125,0.9569040536880493,0.005443813279271126,0.2823065221309662,0.06788233667612076,-0.5706552267074585,-0.048764996230602264,-3.0142576694488525
1764634071541574100,17.21957421875,0.9546323418617249,-0.006219774484634399,0.29073894023895264,0.06410501152276993,-0.5896551609039307,-0.025403182953596115,-3.0152056217193604
1764634071558327300,17.236327392578126,0.9526594281196594,-0.02020224742591381,0.29716676473617554,0.061023909598588943,-0.6048814058303833,0.002223169431090355,-3.0129611492156982
1764634071575054300,17.253054443359375,0.9512137174606323,-0.03412466123700142,0.30085745453834534,0.05926819518208504,-0.6146239638328552,0.029261313378810883,-3.007850408554077
