time,seconds_elapsed,z,y,x
1764634054527140900,0.205140869140625,-0.6873761415481567,0.3943135142326355,1.1114692687988281
1764634054543895800,0.221895751953125,-0.7625125646591187,0.1661553531885147,0.699288010597229
1764634054560642800,0.238642822265625,-0.6572909951210022,-0.06536258012056351,0.14798210561275482
1764634054577386800,0.25538671875,-0.3966042697429657,-0.3245221674442291,-0.4786129295825958
1764634054594138600,0.272138671875,-0.15546520054340363,-0.5450445413589478,-1.0448850393295288
1764634054610883600,0.288883544921875,-0.02229658141732216,-0.6006332635879517,-1.4204144477844238
1764634054627638500,0.305638427734375,0.0731511116027832,-0.5943718552589417,-1.5517504215240479
1764634054644365300,0.322365234375,0.1440114825963974,-0.6858489513397217,-1.513113260269165
1764634054661122000,0.3391220703125,0.1774563491344452,-0.8536841869354248,-1.4062118530273438
1764634054677870600,0.35587060546875,0.17776179313659668,-0.9886853694915771,-1.327562928199768
1764634054694612700,0.37261279296875,0.16539175808429718,-1.1184942722320557,-1.3933836221694946
1764634054711361800,0.38936181640625,0.1748601794242859,-1.0448850393295288,-1.5632041692733765
1764634054728100900,0.406100830078125,0.14676037430763245,-0.8622363209724426,-1.6821701526641846
1764634054744869000,0.422869140625,0.03634648025035858,-0.6695083379745483,-1.7273741960525513
1764634054761613800,0.43961376953125,-0.09147707372903824,-0.46670106053352356,-1.7907514572143555
1764634054778358800,0.45635888671875,-0.17928895354270935,-0.2480112910270691,-1.831221342086792
1764634054795088400,0.47308837890625,-0.23060162365436554,-0.02519819140434265,-1.7172949314117432
1764634054811853800,0.489853759765625,-0.28557950258255005,0.21533000469207764,-1.4621059894561768
1764634054828595000,0.506594970703125,-0.3286454975605011,0.3674354553222656,-1.2527319192886353
1764634054845332500,0.52333251953125,-0.4095851480960846,0.48166725039482117,-1.1116219758987427
1764634054862072600,0.540072509765625,-0.5071708559989929,0.45921793580055237,-0.9343183636665344
1764634054878827300,0.5568271484375,-0.6178901791572571,0.31184670329093933,-0.9100365042686462
1764634054895571200,0.5735712890625,-0.6498079299926758,0.28496864438056946,-0.9886853694915771
1764634054912319700,0.59031982421875,-0.5742133259773254,0.19868391752243042,-1.051146388053894
1764634054929071000,0.607071044921875,-0.43386703729629517,-0.02275473065674305,-1.0827586650848389
1764634054945802500,0.623802490234375,-0.28695395588874817,-0.41951170563697815,-1.1264355182647705
1764634054962576000,0.640575927734375,-0.19043724238872528,-0.8223773241043091,-1.207680583000183
1764634054979316500,0.65731640625,-0.11148291081190109,-1.0607675313949585,-1.3110694885253906
1764634054996066000,0.674066162109375,0.003817907767370343,-1.2060006856918335,-1.3252722024917603
1764634055012797700,0.690797607421875,0.17501288652420044,-0.7063129544258118,-1.3362677097320557
1764634055029544700,0.707544677734375,0.34208452701568604,-0.35811975598335266,-1.286940336227417
1764634055046290200,0.724290283203125,0.37980547547340393,-0.39736783504486084,-1.195005178451538
1764634055063038200,0.7410380859375,0.23716843128204346,-0.6960809230804443,-1.077413558959961
1764634055079786500,0.757786376953125,0.036041051149368286,-0.8616254329681396,-0.979216992855072
1764634055096528100,0.774528076171875,0.01237002108246088,-0.9030115604400635,-1.011745572090149
1764634055113292500,0.79129248046875,0.14217889308929443,-0.7805330753326416,-1.168585181236267
1764634055130018300,0.808018310546875,0.17501288652420044,-0.9224064946174622,-1.4911220073699951
1764634055146781700,0.82478173828125,0.27748554944992065,-1.415680170059204,-1.8877263069152832
1764634055163510800,0.8415107421875,0.6397286057472229,-1.7638733386993408,-1.9533942937850952
1764634055180276200,0.858276123046875,0.9332493543624878,-1.8106045722961426,-1.5053247213363647
1764634055197021000,0.87502099609375,0.9007207751274109,-1.772883653640747,-0.8575021028518677
1764634055213762600,0.891762451171875,0.5966626405715942,-1.80037260055542,-0.32849279046058655
1764634055230515700,0.908515625,0.33169981837272644,-1.6215417385101318,-0.21105393767356873
1764634055247245000,0.9252451171875,0.24663683772087097,-1.3637566566467285,-0.4645630121231079
1764634055264007700,0.942007568359375,0.327729195356369,-1.0917688608169556,-0.8976664543151855
1764634055280739600,0.958739501953125,0.4017966091632843,-0.9049968719482422,-1.2000447511672974
1764634055297488600,0.975488525390625,0.347276896238327,-1.096961259841919,-1.2046263217926025
1764634055314233900,0.99223388671875,0.5427537560462952,-1.330159068107605,-1.5415184497833252
1764634055330980900,1.00898095703125,0.7363980412483215,-1.0966558456420898,-2.026240110397339
1764634055347729700,1.025729736328125,0.8139779567718506,-0.8190175890922546,-2.3490822315216064
1764634055364472600,1.04247265625,1.0838276147842407,-0.04886921867728233,-2.3470969200134277
1764634055381220600,1.059220703125,1.4456125497817993,0.7345654368400574,-1.6484198570251465
1764634055397967600,1.075967529296875,1.4260649681091309,0.8057312369346619,-0.5028948187828064
1764634055414712600,1.092712646484375,1.144914150238037,0.6794348955154419,0.9231700897216797
1764634055431475500,1.109475341796875,0.8478809595108032,0.8758280277252197,2.406961679458618
1764634055448218000,1.126218017578125,0.6320928335189819,0.7296785116195679,3.60074520111084
1764634055464947500,1.142947509765625,0.5019785165786743,-0.6892086863517761,3.7245981693267822
1764634055481697000,1.159697021484375,0.25732699036598206,-1.1936306953430176,3.068070650100708
1764634055498446600,1.176446533203125,-0.06368270516395569,-0.9686795473098755,1.9672914743423462
1764634055515191600,1.193191650390625,-0.33078351616859436,-0.2272418737411499,1.3238977193832397
1764634055531938300,1.209938232421875,-0.44577890634536743,0.251676470041275,1.2043207883834839
1764634055548686300,1.226686279296875,-0.45173484086990356,0.3718642294406891,1.231351613998413
1764634055565430300,1.24343017578125,-0.41233405470848083,0.34666603803634644,1.2684617042541504
1764634055582178600,1.260178466796875,-0.4060726761817932,0.19058994948863983,1.301142930984497
1764634055598926000,1.276926025390625,-0.4430300295352936,-0.06780604273080826,1.3350459337234497
1764634055615660800,1.293660888671875,-0.46960264444351196,-0.39614611864089966,1.345583438873291
1764634055632417300,1.310417236328125,-0.43646320700645447,-0.6843217611312866,1.4356859922409058
1764634055649164800,1.327164794921875,-0.4207334518432617,-0.7808384895324707,1.4672982692718506
1764634055665911300,1.343911376953125,-0.42470407485961914,-0.6360634565353394,1.300837516784668
1764634055682667500,1.36066748046875,-0.35384368896484375,-0.42348232865333557,1.0002918243408203
1764634055699411000,1.377410888671875,-0.10797043144702911,-0.08811730891466141,0.7573201656341553
1764634055716161300,1.394161376953125,0.30314189195632935,0.08338310569524765,0.6430884003639221
1764634055732906200,1.41090625,0.6101016402244568,0.024129176512360573,0.423329621553421
1764634055749650200,1.427650146484375,0.37659841775894165,-0.15561792254447937,-0.07070764899253845
1764634055766400500,1.444400390625,-0.27947086095809937,0.024129176512360573,-1.035416603088379
1764634055783148800,1.461148681640625,-0.33246341347694397,0.4867068827152252,-2.0022635459899902
1764634055799896000,1.47789599609375,0.41813725233078003,1.5060882568359375,-1.797776460647583
1764634055816637000,1.494636962890625,0.5900958180427551,2.079232692718506,-0.683863639831543
1764634055833360100,1.511360107421875,0.007941247895359993,1.5650367736816406,0.6626361012458801
1764634055850122000,1.5281220703125,-0.1235474944114685,0.7518224120140076,1.7455474138259888
1764634055866870300,1.544870361328125,0.06551529467105865,0.39645153284072876,2.0535762310028076
1764634055883614200,1.5616142578125,0.2223549485206604,0.4346306324005127,1.8289304971694946
1764634055900361000,1.57836083984375,0.18127426505088806,0.6985244154930115,1.4839444160461426
1764634055917108000,1.59510791015625,-0.030695978552103043,0.988074541091919,1.3028228282928467
1764634055933836000,1.6118359375,-0.14278975129127502,0.7577783465385437,1.36482572555542
1764634055950581500,1.62858154296875,-0.1333213448524475,0.18600846827030182,1.6491833925247192
1764634055967358000,1.64535791015625,-0.3217732608318329,-0.30543261766433716,1.91231369972229
1764634055984097000,1.662096923828125,-0.41004329919815063,-0.29138273000717163,2.0418171882629395
1764634056000835000,1.6788349609375,-0.3952298164367676,-0.06872233748435974,2.065793514251709
1764634056017588000,1.695587890625,-0.36132678389549255,0.05910121276974678,2.1395554542541504
1764634056034331400,1.712331298828125,-0.4980078935623169,0.2562579810619354,2.327854633331299
1764634056051073500,1.729073486328125,-0.8119926452636719,0.5216789245605469,2.5422685146331787
1764634056067826400,1.745826416015625,-1.0919215679168701,0.7948883771896362,2.6510024070739746
1764634056084585200,1.762585205078125,-1.2455542087554932,0.8478809595108032,2.660928964614868
1764634056101333200,1.779333251953125,-1.3445143699645996,0.7261660695075989,2.730720281600952
1764634056118094300,1.79609423828125,-1.424843192100525,0.37858372926712036,2.8686232566833496
1764634056134823700,1.81282373046875,-1.5658003091812134,-0.02015855349600315,3.0253100395202637
1764634056151568000,1.82956787109375,-1.7131716012954712,-0.26282477378845215,3.1031954288482666
1764634056168320000,1.846320068359375,-1.760208249092102,-0.20906862616539001,3.037527322769165
1764634056185051100,1.863051025390625,-1.7270687818527222,0.1189660057425499,2.864499807357788
1764634056201809200,1.87980908203125,-1.688889741897583,0.5044219493865967,2.632676601409912
1764634056218556200,1.89655615234375,-1.6632333993911743,0.8515461683273315,2.4837779998779297
1764634056235284200,1.9132841796875,-1.6439911127090454,1.0958921909332275,2.484999895095825
1764634056252035800,1.930035888671875,-1.5751160383224487,1.2151637077331543,2.5590672492980957
1764634056268795100,1.946795166015625,-1.4697418212890625,1.423621416091919,2.610685348510742
1764634056285549800,1.9635498046875,-1.3347405195236206,1.5606080293655396,2.5696046352386475
1764634056302280400,1.980280517578125,-1.1946996450424194,1.5925257205963135,2.526233196258545
1764634056319021000,1.99702099609375,-1.0212140083312988,1.52578866481781,2.5137104988098145
1764634056335769300,2.013769287109375,-0.8897252082824707,1.4592043161392212,2.529134750366211
1764634056352516600,2.0305166015625,-0.8542950749397278,1.3400856256484985,2.4781274795532227
1764634056369262600,2.0472626953125,-0.7499898076057434,1.2348641157150269,2.415208578109741
1764634056386008000,2.064008056640625,-0.5007568001747131,1.1658363342285156,2.2682952880859375
1764634056402755000,2.080755126953125,-0.3196352422237396,1.18660569190979,2.0949623584747314
1764634056419516400,2.097516357421875,-0.16462817788124084,1.2953397035598755,2.0473148822784424
1764634056436263400,2.114263427734375,-0.12095131725072861,1.4453071355819702,2.060142993927002
1764634056452988200,2.13098828125,-0.15241087973117828,1.5291484594345093,1.9405661821365356
1764634056469727500,2.1477275390625,-0.18356500566005707,1.4811954498291016,1.6687310934066772
1764634056486486800,2.16448681640625,-0.1771509200334549,1.3333661556243896,1.3903292417526245
1764634056503232800,2.181232666015625,-0.15882496535778046,1.1426234245300293,1.2024881839752197
1764634056519982800,2.19798291015625,-0.12400564551353455,0.9787588119506836,1.0806206464767456
1764634056536728300,2.214728271484375,-0.029016099870204926,0.82207190990448,0.9237809777259827
1764634056553474300,2.231474365234375,0.06398813426494598,0.6290385127067566,0.7139487266540527
1764634056570232800,2.24823291015625,-0.03940080851316452,0.2295326143503189,0.4309654235839844
1764634056586968000,2.264968017578125,-0.17760907113552094,0.12828169763088226,0.3055853247642517
1764634056603713300,2.28171337890625,-0.09285151958465576,0.13240504264831543,0.3019201457500458
1764634056620459800,2.298459716796875,-0.07498370856046677,0.058948494493961334,0.3217732608318329
1764634056637206500,2.31520654296875,-0.051770828664302826,0.06398813426494598,0.3378084897994995
1764634056653949400,2.331949462890625,-0.09712757170200348,0.0503963828086853,0.23869559168815613
1764634056670705700,2.34870556640625,-0.21533000469207764,0.05345070734620094,0.019547687843441963
1764634056687475000,2.365474853515625,-0.3352122902870178,0.05864306539297104,-0.24465152621269226
1764634056704202200,2.3822021484375,-0.43188172578811646,0.06658431142568588,-0.4080579876899719
1764634056720950000,2.398949951171875,-0.46868637204170227,0.0734565481543541,-0.4584543704986572
1764634056737699000,2.415698974609375,-0.45952337980270386,0.03451388701796532,-0.475253164768219
1764634056754431200,2.43243115234375,-0.4147774875164032,-0.09453139454126358,-0.5424483418464661
1764634056771190500,2.4491904296875,-0.35185837745666504,-0.28008171916007996,-0.6565274000167847
1764634056787931400,2.465931396484375,-0.2961169183254242,-0.47448956966400146,-0.7673994898796082
1764634056804666400,2.482666259765625,-0.24724771082401276,-0.5963571667671204,-0.808174729347229
1764634056821417500,2.49941748046875,-0.19349156320095062,-0.6352998614311218,-0.7851145267486572
1764634056838164200,2.516164306640625,-0.12522737681865692,-0.6937901973724365,-0.7657195925712585
1764634056854909200,2.5329091796875,-0.07101308554410934,-0.8827002644538879,-0.8208501935005188
1764634056871653000,2.549653076171875,-0.056352317333221436,-1.123686671257019,-0.9983065128326416
1764634056888407600,2.566407470703125,0.013286318629980087,-1.2188289165496826,-1.2385293245315552
1764634056905130500,2.583130615234375,0.055741455405950546,-1.2965614795684814,-1.3862059116363525
1764634056921918700,2.599918701171875,0.01725694350898266,-1.4590516090393066,-1.412473201751709
