time,seconds_elapsed,z,y,x
1764634054535516700,0.2135166015625,2.4119651317596436,5.882754325866699,-0.3320041298866272
1764634054552270300,0.230270263671875,1.7910277843475342,6.0197434425354,-1.1766705513000488
1764634054569014500,0.2470146484375,1.6175481081008911,6.526423931121826,-1.9405791759490967
1764634054585760800,0.2637607421875,2.3018953800201416,6.413960933685303,-2.076371908187866
1764634054602498000,0.280498046875,3.596412420272827,5.612963676452637,-1.6971094608306885
1764634054619256300,0.29725634765625,5.035097122192383,5.186442852020264,-1.4572290182113647
1764634054636012000,0.314011962890625,6.002993583679199,5.045864582061768,-1.100698471069336
1764634054652751000,0.330751220703125,6.521039962768555,5.013561725616455,-0.6765705943107605
1764634054669487900,0.34748779296875,6.684948444366455,5.018945693969727,-0.3038884699344635
1764634054686240800,0.36424072265625,6.623931407928467,4.980660438537598,-0.03170489892363548
1764634054702988300,0.38098828125,6.898507595062256,4.789832592010498,0.08255238085985184
1764634054719733000,0.39773291015625,7.735995769500732,4.734797954559326,0.2907279431819916
1764634054736482600,0.414482666015625,8.392227172851562,4.707878589630127,0.5234299302101135
1764634054753236500,0.431236572265625,8.876773834228516,4.613960266113281,0.6610172390937805
1764634054769969200,0.44796923828125,9.432506561279297,4.409373760223389,0.5545366406440735
1764634054786732500,0.464732666015625,10.49073314666748,4.216153621673584,0.4085744619369507
1764634054803484200,0.481484130859375,11.257034301757812,4.0797624588012695,0.40677985548973083
1764634054820246300,0.498246337890625,11.174481391906738,3.6436707973480225,0.33020952343940735
1764634054836954000,0.5149541015625,11.073385238647461,3.576073408126831,-0.09032905846834183
1764634054853711000,0.531711181640625,10.847861289978027,3.675973892211914,-0.018544375896453857
1764634054870455600,0.54845556640625,10.060623168945312,3.4103705883026123,-0.08374879509210587
1764634054887189800,0.565189697265625,9.471988677978516,3.2656047344207764,-0.5796613097190857
1764634054903950600,0.58195068359375,9.122037887573242,3.2452657222747803,-0.9326026439666748
1764634054920689400,0.598689453125,8.776873588562012,3.301496982574463,-1.1850453615188599
1764634054937454600,0.61545458984375,8.6303129196167,3.104687452316284,-1.0510473251342773
1764634054954198800,0.63219873046875,8.858827590942383,2.7080769538879395,-0.841675341129303
1764634054970926800,0.6489267578125,8.916254997253418,2.215155601501465,-0.6993024349212646
1764634054987688400,0.6656884765625,9.163313865661621,1.832902193069458,-0.5611169338226318
1764634055004438000,0.68243798828125,10.061819076538086,1.3519448041915894,-0.4827519655227661
1764634055021164300,0.699164306640625,10.527223587036133,1.4829518795013428,0.2721835672855377
1764634055037895400,0.7158955078125,10.712068557739258,1.770688772201538,0.5635097622871399
1764634055054663700,0.73266357421875,10.415956497192383,1.994417667388916,1.2717852592468262
1764634055071411000,0.749410888671875,9.893723487854004,2.084148406982422,1.301695466041565
1764634055088158000,0.766157958984375,9.535996437072754,1.8197416067123413,0.9678967595100403
1764634055104899000,0.782899169921875,9.257232666015625,1.2681959867477417,0.5473581552505493
1764634055121666800,0.799666748046875,8.367700576782227,0.3278166949748993,1.1694921255111694
1764634055138411300,0.816411376953125,7.802396297454834,0.3451646566390991,0.8602197170257568
1764634055155154000,0.83315380859375,9.965508460998535,0.5377869009971619,0.31046873331069946
1764634055171902000,0.84990185546875,12.585648536682129,-0.062213387340307236,1.6426727771759033
1764634055188649500,0.8666494140625,13.95972728729248,0.14297115802764893,2.8396823406219482
1764634055205387300,0.88338720703125,13.576875686645508,0.2997010350227356,3.2135608196258545
1764634055222148600,0.900148681640625,12.220743179321289,0.5880361795425415,3.0448668003082275
1764634055238887700,0.9168876953125,10.917851448059082,0.727418065071106,2.723032236099243
1764634055255633000,0.9336328125,10.317253112792969,0.39541393518447876,2.4993033409118652
1764634055272365000,0.950364990234375,11.013564109802246,0.12023933976888657,2.641077995300293
1764634055289116400,0.967116455078125,12.231511116027832,0.3678964674472809,2.7146573066711426
