time,seconds_elapsed,relativeAltitude,pressure
1764634072879594000,18.557593994140625,-0.7636170387268066,1012.4098510742188
1764634072904634400,18.58263427734375,0.28008127212524414,1012.2847290039062
1764634072929677000,18.607677001953125,1.627641201019287,1012.1229858398438
1764634072954715400,18.63271533203125,3.0254034996032715,1011.9551391601562
1764634072979754500,18.65775439453125,4.349182605743408,1011.7964477539062
1764634073004793300,18.68279345703125,5.313612461090088,1011.6804809570312
1764634073029833500,18.70783349609375,5.517068386077881,1011.6560668945312
1764634073054872800,18.732872802734374,5.163003444671631,1011.6987915039062
1764634073079911700,18.75791162109375,4.626621723175049,1011.7628784179688
1764634073104933600,18.78293359375,4.346540927886963,1011.7965087890625
1764634073129990000,18.807989990234375,4.042679309844971,1011.8331298828125
1764634073155030000,18.833030029296875,3.839224338531494,1011.8575439453125
1764634073180068000,18.858068115234374,3.9660534858703613,1011.84228515625
1764634073205105700,18.883105712890625,3.9660534858703613,1011.84228515625
1764634073230155800,18.90815576171875,3.7625985145568848,1011.86669921875
1764634073255177500,18.933177490234375,3.305485248565674,1011.921630859375
1764634073280215300,18.95821533203125,3.228858470916748,1011.9307861328125
1764634073305253400,18.98325341796875,3.5089402198791504,1011.897216796875
1764634073330292200,19.008292236328124,3.5089402198791504,1011.897216796875
1764634073355325400,19.033325439453126,2.845729351043701,1011.9765625
1764634073380364800,19.05836474609375,2.05833101272583,1012.0711669921875
1764634073405404000,19.08340380859375,1.6778435707092285,1012.116943359375
1764634073430445300,19.1084453125,1.7280468940734863,1012.11083984375
1764634073455471900,19.133471923828125,1.5510144233703613,1012.1322021484375
1764634073480514000,19.15851416015625,1.2180886268615723,1012.171875
1764634073505549800,19.1835498046875,1.091259479522705,1012.1871337890625
1764634073530588700,19.208588623046875,0.7609753608703613,1012.226806640625
1764634073555627800,19.233627685546875,0.4306912422180176,1012.2664794921875
1764634073580668000,19.25866796875,0.10040664672851562,1012.3060913085938
1764634073605704400,19.283704345703125,-0.5099587440490723,1012.3793334960938
1764634073630742000,19.308741943359376,-1.297356128692627,1012.4739379882812
1764634073655795000,19.333794921875,-1.6012177467346191,1012.5105590820312
1764634073680832300,19.358832275390625,-1.474388599395752,1012.4953002929688
1764634073705873200,19.383873046875,-1.5510144233703613,1012.5044555664062
1764634073730910700,19.40891064453125,-2.187802791595459,1012.5807495117188
1764634073755934500,19.4339345703125,-3.0016231536865234,1012.6784057617188
