time,seconds_elapsed,z,y,x
1764544901411153400,0.1741533203125,8.927022933959961,4.5236310958862305,-0.5162515044212341
1764544901428250400,0.19125048828125,9.475577354431152,4.098307132720947,-0.6364908218383789
1764544901445331700,0.208331787109375,10.37348461151123,4.641477584838867,-0.3523431420326233
1764544901462427100,0.22542724609375,10.131211280822754,4.576871395111084,-0.251844584941864
1764544901479534600,0.24253466796875,9.130413055419922,4.782654285430908,0.3355933725833893
1764544901496641000,0.25964111328125,8.127222061157227,4.895116806030273,-0.5527420043945312
1764544901513754000,0.276754150390625,8.234899520874023,5.247459888458252,-0.5838487148284912
1764544901530839600,0.293839599609375,8.637491226196289,5.097310543060303,-0.9038887619972229
1764544901547946500,0.310946533203125,8.868997573852539,4.750949382781982,-0.5551348328590393
1764544901565043200,0.328043212890625,8.706883430480957,4.359723091125488,-0.4384847581386566
1764544901582128000,0.345128173828125,8.84805965423584,4.514060020446777,-0.34995031356811523
1764544901599235800,0.36223583984375,8.74636459350586,4.7030930519104,-0.8949156403541565
1764544901616331300,0.379331298828125,8.581260681152344,4.728217601776123,-1.0259226560592651
1764544901633428700,0.3964287109375,8.455039024353027,4.6438703536987305,-0.8045865893363953
1764544901650518800,0.413518798828125,8.097909927368164,4.585246562957764,-0.47976094484329224
1764544901667603200,0.430603271484375,8.313263893127441,4.101297855377197,-0.05922235921025276
1764544901684711200,0.447711181640625,9.357730865478516,3.9050865173339844,0.6382854580879211
1764544901701812000,0.46481201171875,9.698110580444336,3.813561201095581,0.6125625967979431
1764544901718910500,0.481910400390625,9.239884376525879,3.8321053981781006,1.2352946996688843
1764544901735993600,0.49899365234375,8.401798248291016,3.802793502807617,1.0606186389923096
1764544901753103400,0.516103271484375,7.931010723114014,4.2209391593933105,0.6071787476539612
1764544901770188500,0.5331884765625,8.23011302947998,4.441677093505859,0.4582255482673645
1764544901787278800,0.55027880859375,8.677571296691895,4.84606409072876,-0.22492532432079315
1764544901804392000,0.567391845703125,8.908478736877441,5.111667156219482,-0.5964110493659973
1764544901821475600,0.5844755859375,9.267401695251465,5.477769374847412,-0.8333004713058472
1764544901838578700,0.60157861328125,8.755337715148926,5.794219970703125,-0.37447673082351685
1764544901855676200,0.61867626953125,8.005785942077637,4.7575297355651855,0.8297112584114075
1764544901872778000,0.635778076171875,7.63609504699707,3.871587038040161,1.8077775239944458
1764544901889864400,0.652864501953125,8.61057186126709,3.903291940689087,1.5278172492980957
1764544901906972200,0.66997216796875,10.049257278442383,3.955335855484009,1.5649060010910034
1764544901924044800,0.687044921875,10.96750259399414,3.4576287269592285,1.9728822708129883
1764544901941156600,0.704156494140625,10.308279991149902,4.087539196014404,1.2496516704559326
1764544901958260200,0.72126025390625,9.68494987487793,3.43190598487854,1.7371892929077148
1764544901975349500,0.738349609375,9.746564865112305,2.6117658615112305,2.6596224308013916
1764544901992445400,0.755445556640625,9.932008743286133,1.9124635457992554,2.9246275424957275
1764544902009548800,0.772548828125,10.277173042297363,1.5242279767990112,3.2997024059295654
1764544902026640100,0.78964013671875,10.013364791870117,1.1365907192230225,3.803989887237549
1764544902043729000,0.80672900390625,9.293723106384277,0.5048855543136597,3.955335855484009
1764544902060838100,0.823838134765625,8.316853523254395,0.32123643159866333,4.211368083953857
1764544902077927700,0.840927734375,7.688737392425537,0.7316055297851562,3.893122434616089
1764544902095024000,0.858024169921875,7.915457248687744,2.121237277984619,2.7014968395233154
1764544902112122600,0.87512255859375,8.042875289916992,2.245664119720459,2.6123640537261963
1764544902129214700,0.892214599609375,8.456833839416504,2.2534406185150146,2.83669114112854
1764544902146299000,0.909298828125,9.284152030944824,2.4370899200439453,1.1653046607971191
1764544902163416300,0.926416259765625,10.430314064025879,1.8771693706512451,0.16809579730033875
1764544902180512300,0.94351220703125,10.715060234069824,2.4705893993377686,0.8195417523384094
1764544902197609700,0.960609619140625,9.927821159362793,2.7535407543182373,1.191625714302063
1764544902223271000,0.98627099609375,9.830911636352539,2.991028308868408,1.6414763927459717
1764544902240381000,1.003380859375,9.534799575805664,2.8971099853515625,1.8741782903671265
1764544902257346600,1.0203466796875,9.41037368774414,2.534597396850586,1.1958130598068237
1764544902274126800,1.037126953125,9.43310546875,2.695514678955078,1.2299108505249023
1764544902290870000,1.0538701171875,9.259027481079102,2.923431158065796,1.7132610082626343
1764544902307650600,1.070650634765625,9.152546882629395,2.5669004917144775,1.8963119983673096
1764544902324417500,1.08741748046875,9.54078197479248,2.410170555114746,2.761317253112793
1764544902341148000,1.10414794921875,8.968897819519043,2.3611178398132324,2.719442844390869
1764544902357916000,1.120916015625,8.824729919433594,2.331207513809204,2.8600213527679443
1764544902374699800,1.13769970703125,8.791230201721191,1.731805443763733,3.524627685546875
1764544902391432200,1.15443212890625,8.634500503540039,1.695314884185791,3.6442689895629883
1764544902408191700,1.171191650390625,8.82532787322998,2.0608184337615967,3.3409786224365234
1764544902424981000,1.18798095703125,8.731410026550293,2.455035924911499,3.067000389099121
1764544902441717200,1.20471728515625,8.349754333496094,4.553541660308838,3.3206396102905273
1764544902458478300,1.221478271484375,7.171289443969727,7.2921271324157715,-1.8299111127853394
1764544902475239000,1.238239013671875,7.668398380279541,7.396214962005615,1.444068431854248
1764544902492003800,1.25500390625,8.86780071258545,3.5192439556121826,2.200200319290161
1764544902508790800,1.271790771484375,9.809974670410156,4.374079704284668,2.32761812210083
1764544902525544700,1.288544677734375,8.591429710388184,4.459623336791992,2.517249345779419
1764544902542298000,1.305298095703125,7.916055679321289,5.365904808044434,1.9142581224441528
1764544902559073000,1.322072998046875,8.156534194946289,6.165107727050781,1.0259226560592651
1764544902575828500,1.338828369140625,8.979066848754883,4.61276388168335,2.3706889152526855
1764544902592596200,1.35559619140625,9.567103385925293,4.549354076385498,2.5052852630615234
1764544902609328000,1.372328125,8.408976554870605,5.147559642791748,2.2372891902923584
1764544902626115600,1.389115478515625,6.61794900894165,5.779862880706787,1.5672988891601562
1764544902642873300,1.405873291015625,6.317051887512207,5.770890235900879,1.5595221519470215
1764544902659640300,1.422640380859375,7.527820110321045,5.284548759460449,1.812563180923462
1764544902676373200,1.439373291015625,8.09970474243164,5.236692428588867,1.856830358505249
1764544902693134600,1.456134521484375,8.137392044067383,5.251647472381592,1.6510475873947144
1764544902709921500,1.472921630859375,7.5463643074035645,5.309673309326172,1.688734531402588
1764544902726654000,1.489654052734375,9.192028045654297,5.450850009918213,2.417349100112915
1764544902743418000,1.506418212890625,11.029117584228516,4.991427898406982,3.3948171138763428
1764544902760207600,1.52320751953125,9.632308006286621,4.331607341766357,2.3778674602508545
1764544902776963000,1.539963134765625,8.669196128845215,3.541975736618042,3.171088218688965
1764544902793708300,1.556708251953125,7.906484127044678,2.736790895462036,3.401397466659546
1764544902810462500,1.57346240234375,7.410571575164795,2.1439690589904785,3.84765887260437
1764544902827249400,1.59024951171875,9.434301376342773,2.132603168487549,3.002394199371338
1764544902843979500,1.6069794921875,10.112068176269531,1.4021940231323242,3.696911096572876
